step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
295.0,60,4417.0,27.098159509202453,7.683911667084458,60,4508.0,0.4570225309165349,60,4508.0
300.0,54,4647.0,28.335365853658537,7.523491350644635,54,4657.0,0.48008106748909546,54,4657.0
305.0,62,4935.0,29.550898203592816,7.449494574608625,62,4945.0,0.459907793033631,62,4945.0
310.0,70,5268.0,31.357142857142858,7.391564484234258,70,5278.0,0.43887596884047086,70,5278.0
315.0,68,5568.0,32.946745562130175,7.363329285613264,68,5634.0,0.4289792580594448,68,5634.0
320.0,60,5811.0,34.18235294117647,7.550927187031595,60,5836.0,0.4830526722373882,60,5836.0
325.0,65,6118.0,35.77777777777778,7.40031621595606,65,6143.0,0.45916493978298073,65,6143.0
330.0,75,6472.0,36.98285714285714,7.11928165147155,75,6497.0,0.4102504845634415,75,6497.0
335.0,84,6876.0,37.988950276243095,6.7114993179342735,84,6901.0,0.3801740240178326,84,6901.0
340.0,92,7321.0,38.941489361702125,6.523546555900455,92,7346.0,0.3779032201202809,92,7346.0
345.0,101,7805.0,41.078947368421055,6.013979850220106,101,7830.0,0.358469141664423,101,7830.0
350.0,106,8324.0,42.46938775510204,5.9442559262572585,106,8349.0,0.3547172629290747,106,8349.0
355.0,110,8867.0,43.679802955665025,5.853128141567433,110,8892.0,0.35396270906809757,110,8892.0
360.0,115,9431.0,45.56038647342995,5.674356820961203,115,9456.0,0.3498358239980988,115,9456.0
365.0,119,10016.0,47.02347417840375,5.638408862318085,119,10041.0,0.357070562035076,119,10041.0
370.0,129,10634.0,49.924882629107984,5.2472688468351185,129,10659.0,0.34050081511060704,129,10659.0
375.0,130,11281.0,51.986175115207374,5.128057694182143,130,11306.0,0.3366904595798203,130,11306.0
380.0,136,11952.0,54.081447963800905,4.968391743711646,136,11977.0,0.32993624840105173,136,11977.0
385.0,143,12648.0,56.464285714285715,4.543040296790774,143,12673.0,0.3123690396949512,143,12673.0
390.0,150,13386.0,59.230088495575224,4.173299090020908,150,13411.0,0.2996120288485576,150,13411.0
395.0,157,14156.0,60.238297872340425,4.15000256739016,157,14181.0,0.30231478066186823,157,14181.0
400.0,163,14959.0,62.07053941908714,4.046883790239497,163,14984.0,0.29528492575623067,163,14984.0
405.0,172,15793.0,63.681451612903224,3.663865621493703,172,15819.0,0.2643618769409867,172,15819.0
410.0,182,16684.0,66.47011952191235,3.3575631511276196,182,16710.0,0.2429341772642587,182,16710.0
415.0,184,17073.0,66.69140625,3.287708026243653,184,17638.0,0.23687568641660176,184,17638.0
420.0,159,15755.0,59.678030303030305,3.493433884255029,159,17488.0,0.24983529785637426,159,17488.0
425.0,141,15818.0,57.52,4.277795932281362,141,17656.0,0.2948182086101679,141,17656.0
430.0,128,16067.0,56.97517730496454,5.0396305390019505,128,17408.0,0.32454719213289346,128,17408.0
435.0,131,16615.0,56.13175675675676,5.873081864310352,131,17430.0,0.3519410959478314,131,17430.0
440.0,136,17284.0,56.299674267100976,6.62788992677049,136,17735.0,0.37975645568047856,136,17735.0
445.0,138,17966.0,56.67507886435331,7.146018828534047,138,18200.0,0.3881242882067495,138,18200.0
450.0,142,18660.0,56.03603603603604,7.348955605592766,142,18699.0,0.3825366467872461,142,18699.0
455.0,147,19360.0,56.60818713450293,7.274798277422539,147,19428.0,0.37316046179063406,147,19428.0
460.0,154,20115.0,57.47142857142857,7.204859338454542,154,20154.0,0.3764643696833329,154,20154.0
465.0,159,20901.0,58.71067415730337,7.128812215982333,159,20940.0,0.3707133621275049,159,20940.0
470.0,168,21718.0,59.829201101928376,7.021115719947615,168,21757.0,0.36126612598959035,168,21757.0
475.0,175,22571.0,59.71164021164021,6.98788252026011,175,22610.0,0.36069707508102455,175,22610.0
480.0,178,21359.0,54.90745501285347,6.74782345546732,178,23503.0,0.35370413436615694,178,23503.0
485.0,161,14155.0,36.20204603580563,6.572127433308513,161,20602.0,0.3635067610202305,161,20602.0
490.0,149,10656.0,27.53488372093023,6.546219887613411,149,19201.0,0.3670994238509277,149,19201.0
495.0,135,7808.0,20.493438320209975,6.443872132183989,135,16761.0,0.3652410676736633,135,16761.0
500.0,125,6199.0,16.663978494623656,6.587439279001933,125,14670.0,0.36649398787155385,125,14670.0
505.0,113,5515.0,14.986413043478262,7.0021604424726185,113,12326.0,0.39175893440576315,113,12326.0
510.0,99,5045.0,13.672086720867208,7.0086995214239005,99,12841.0,0.39883513903781714,99,12841.0
515.0,86,4329.0,11.513297872340425,6.969357820478505,86,12711.0,0.40773207015430674,86,12711.0
520.0,75,4267.0,11.170157068062828,6.905310685753551,75,12890.0,0.39634976404226946,75,12890.0
525.0,89,4623.0,11.945736434108527,7.049769348771035,89,12977.0,0.38929661289718304,89,12977.0
530.0,114,5144.0,12.86,7.301877345384628,114,13207.0,0.3853590656567393,114,13207.0
535.0,142,5713.0,14.071428571428571,7.126931691029962,142,13858.0,0.35691249845661777,142,13858.0
540.0,173,6475.0,15.716019417475728,6.560218767796326,173,14558.0,0.3081768977118482,173,14558.0
545.0,197,7409.0,17.85301204819277,6.285431322130944,197,15488.0,0.2969799241699808,197,15488.0
550.0,214,8449.0,20.45762711864407,5.973001774309781,214,16528.0,0.2874387917671428,214,16528.0
555.0,228,9561.0,23.03855421686747,5.5595160540546695,228,17640.0,0.2687086446090195,228,17640.0
560.0,239,10740.0,26.195121951219512,5.335612506767548,239,18819.0,0.2683709433496459,239,18819.0
565.0,249,11961.0,29.1021897810219,4.902984139008332,249,20040.0,0.2521721045837102,249,20040.0
570.0,258,13245.0,31.610978520286395,4.866508997893184,258,21324.0,0.2583004410577885,258,21324.0
575.0,268,14567.0,34.03504672897196,4.732276481998339,268,22646.0,0.259921392112754,268,22646.0
580.0,280,15938.0,37.23831775700935,4.3846457163954105,280,24017.0,0.252762058306979,280,24017.0
585.0,286,17356.0,41.32380952380952,4.0735710858552645,286,25435.0,0.2513580112130606,286,25435.0
590.0,293,18806.0,44.88305489260143,3.7080294782170764,293,26885.0,0.23912485071489484,293,26885.0
595.0,306,20308.0,47.89622641509434,3.472308037371353,306,28388.0,0.23062363489516893,306,28388.0
600.0,320,21873.0,51.10514018691589,3.171606373857962,320,29954.0,0.21314003257244846,320,29954.0
605.0,333,23511.0,53.80091533180778,2.8922387144581996,333,31592.0,0.19564556174898337,333,31592.0
610.0,339,24749.0,55.86681715575621,2.759670997003228,339,33289.0,0.18933331216915847,339,33289.0
615.0,318,24149.0,52.958333333333336,2.818818655491807,318,33856.0,0.19336095612163723,318,33856.0
620.0,309,24122.0,51.542735042735046,3.0652725720873257,309,34858.0,0.20317044892546857,309,34858.0
625.0,293,24440.0,51.23689727463312,3.571902940627184,293,35380.0,0.2222931863179121,293,35380.0
630.0,278,25206.0,51.864197530864196,4.0580278631762,278,35660.0,0.23196607668135277,278,35660.0
635.0,268,26323.0,52.8574297188755,4.5482703409173535,268,36265.0,0.24845964334496717,268,36265.0
640.0,273,27668.0,53.93372319688109,5.192558721708578,273,36805.0,0.27557430723251397,273,36805.0
645.0,277,29044.0,55.853846153846156,5.550665688151534,277,37584.0,0.2859232504662334,277,37584.0
650.0,281,29596.0,56.26615969581749,5.432973625315726,281,38958.0,0.27071382565534874,281,38958.0
655.0,276,26815.0,50.309568480300186,5.005989691555564,276,37201.0,0.23138017174707493,276,37201.0
660.0,277,24917.0,45.97232472324723,4.882671399034848,277,35965.0,0.21065208822728862,277,35965.0
665.0,260,21509.0,39.178506375227684,5.079796330313832,260,34230.0,0.2119300464894308,260,34230.0
670.0,256,19451.0,34.796064400715565,5.389987917105166,256,32471.0,0.22177489199032072,256,32471.0
675.0,242,17600.0,31.261101243339255,5.704122083295496,242,30939.0,0.23499772730767002,242,30939.0
680.0,214,15780.0,27.97872340425532,6.095576456213931,214,28745.0,0.25989034792261995,214,28745.0
685.0,201,14542.0,25.96785714285714,5.976455328136052,201,29899.0,0.26527261330307145,201,29899.0
690.0,177,13098.0,23.3475935828877,5.830905490847802,177,30184.0,0.26891849481923924,177,30184.0
695.0,168,11871.0,21.23613595706619,5.794107419954494,168,30712.0,0.271136130830913,168,30712.0
700.0,160,11374.0,20.605072463768117,5.938297943670257,160,31028.0,0.2912136672239441,160,31028.0
705.0,160,11520.0,20.756756756756758,6.164563006163465,160,31121.0,0.3040404961926036,160,31121.0
710.0,180,11966.0,21.367857142857144,6.275860993111173,180,31898.0,0.3112575657478243,180,31898.0
715.0,206,12456.0,22.124333925399643,5.959784821402933,206,32593.0,0.29047194938455817,206,32593.0
720.0,240,13238.0,23.306338028169016,5.4809033453277145,240,33770.0,0.2570331875018992,240,33770.0
725.0,249,13396.0,23.54305799648506,5.039595958374827,249,32569.0,0.24024203061312202,249,32569.0
730.0,251,13760.0,24.483985765124554,4.912399475709946,251,32275.0,0.23703998122831127,251,32275.0
735.0,255,14239.0,25.655855855855854,5.026313449884448,255,31442.0,0.25215031267176274,255,31442.0
740.0,254,14714.0,26.416517055655298,5.3013217491000235,254,30274.0,0.262544129393628,254,30274.0
745.0,256,15311.0,27.147163120567377,5.590667457333412,256,29310.0,0.2702189141182215,256,29310.0
750.0,244,15815.0,27.55226480836237,5.833839793303909,244,28210.0,0.27785922374184396,244,28210.0
755.0,238,16129.0,28.197552447552447,5.6413817148371495,238,29319.0,0.2752359658270408,238,29319.0
760.0,213,15322.0,26.92794376098418,5.428379865390329,213,29594.0,0.2766557630799674,213,29594.0
765.0,189,14834.0,25.843205574912893,5.510750548121002,189,30006.0,0.28730379466418665,189,30006.0
770.0,190,14617.0,25.07204116638079,5.660021021300052,190,30130.0,0.29285987686337994,190,30130.0
775.0,181,14767.0,24.86026936026936,5.847895064556811,181,30177.0,0.2968960667535002,181,30177.0
780.0,186,14289.0,23.65728476821192,5.956203556888553,186,31045.0,0.29408519833453783,186,31045.0
785.0,220,10418.0,17.050736497545007,5.806445810708162,220,29827.0,0.29449461186056647,220,29827.0
790.0,253,8599.0,13.959415584415584,5.460302493234099,253,31030.0,0.2781753204906372,253,31030.0
795.0,282,7242.0,11.680645161290322,5.022421305106559,282,31917.0,0.25053633629648,282,31917.0
800.0,312,6797.0,10.910112359550562,4.616883361976376,312,33418.0,0.23257095935523028,312,33418.0
805.0,315,6068.0,9.7088,4.3476524574477695,315,33268.0,0.22752890131561887,315,33268.0
810.0,327,6319.0,10.142857142857142,4.350169501381836,327,33454.0,0.2372433866667895,327,33454.0
815.0,332,6685.0,10.54416403785489,4.426798206574178,332,33064.0,0.23271178611554155,332,33064.0
820.0,342,7262.0,11.293934681181959,4.52624343022715,342,32791.0,0.23160462664513104,342,32791.0
825.0,338,7996.0,12.377708978328174,4.766595677430389,338,32379.0,0.24298292321710485,338,32379.0
830.0,339,8519.0,13.126348228043144,4.578866066101347,339,34074.0,0.23702160525230898,339,34074.0
835.0,310,7657.0,11.725880551301685,4.463037126487722,310,34477.0,0.2398144125318763,310,34477.0
840.0,291,6851.0,10.364599092284417,4.4824407225588,291,35290.0,0.24072078800082125,291,35290.0
845.0,287,6415.0,9.531946508172362,4.669077490840334,287,35624.0,0.24264522292850688,287,35624.0
850.0,281,6229.0,9.093430656934306,4.820969369776962,281,35985.0,0.2391741124307778,281,35985.0
855.0,266,6208.0,8.984081041968162,4.942679632136933,266,36395.0,0.2356991245230483,266,36395.0
860.0,258,6574.0,9.35135135135135,4.9880083786745475,258,37532.0,0.24169341083750243,258,37532.0
865.0,266,6996.0,9.77094972067039,4.825815543995337,266,38228.0,0.23481001641127677,266,38228.0
870.0,289,7883.0,10.99442119944212,4.6517483040249585,289,39388.0,0.2307184155991587,289,39388.0
875.0,324,9042.0,12.610878661087867,4.2113645237520965,324,40556.0,0.20719748022895906,324,40556.0
880.0,360,10610.0,14.715672676837725,3.955743594335809,360,41830.0,0.18906033056116472,360,41830.0
885.0,405,12196.0,16.962447844228095,3.6106679449135712,405,43768.0,0.17251579023887895,405,43768.0
890.0,419,12625.0,17.36588720770289,3.3971543997740072,419,43561.0,0.15912254481280066,419,43561.0
895.0,444,13594.0,18.545702592087313,3.375144275850241,444,44739.0,0.15648969324916087,444,44739.0
900.0,455,14468.0,19.604336043360433,3.533233091389493,455,44861.0,0.1664142102117783,455,44861.0
905.0,457,15281.0,20.79047619047619,3.406219997204929,457,46824.0,0.16403505853501518,457,46824.0
910.0,443,14977.0,20.601100412654745,3.1834577709571543,443,47800.0,0.15742626111016864,443,47800.0
915.0,435,14968.0,20.476060191518467,3.087303577356595,435,49323.0,0.15623392451947749,435,49323.0
920.0,429,14888.0,20.091767881241566,3.3191502022508605,429,50211.0,0.16519940032395466,429,50211.0
925.0,415,14993.0,20.0173564753004,3.5635395018441542,415,51155.0,0.17129211727368954,415,51155.0
930.0,401,14929.0,19.61760840998686,3.7808281884405646,401,52126.0,0.17477259287229308,401,52126.0
935.0,380,14754.0,19.11139896373057,4.044257782397555,380,52912.0,0.18520118276570205,380,52912.0
940.0,375,14955.0,19.05095541401274,4.091155969105879,375,54768.0,0.18822494996254588,375,54768.0
945.0,371,14960.0,18.96070975918885,4.067737074350103,371,56127.0,0.18695803128961974,371,56127.0
950.0,379,15361.0,19.297738693467338,3.949436686958484,379,57784.0,0.1809868841448152,379,57784.0
955.0,392,16040.0,20.100250626566417,3.6842854986244835,392,59419.0,0.17051782481203118,392,59419.0
960.0,386,15833.0,19.7665418227216,3.5193692056495336,386,59027.0,0.16155996371344009,386,59027.0
965.0,406,16381.0,20.248454882571075,3.4315656310231057,406,59593.0,0.15660871776485444,406,59593.0
970.0,420,17105.0,20.987730061349694,3.352843112346061,420,59388.0,0.15043366486491988,420,59388.0
975.0,448,18194.0,22.242053789731052,3.388742691503808,448,58705.0,0.14174738038808354,448,58705.0
980.0,460,19296.0,23.589242053789732,3.4669351953580128,460,58974.0,0.1470937562377768,460,58974.0
985.0,460,20389.0,25.01717791411043,3.6149264590941486,460,58599.0,0.15839545163992577,460,58599.0
990.0,442,21114.0,25.78021978021978,3.6503008652999305,442,60614.0,0.17495763359204577,442,60614.0
995.0,435,20779.0,25.278588807785887,3.6117852529695784,435,61456.0,0.1784512471076247,435,61456.0
1000.0,426,20645.0,24.873493975903614,3.615244967448656,426,62704.0,0.1768998414043158,426,62704.0
1005.0,420,20708.0,24.53554502369668,3.786501892660269,420,63480.0,0.18091900315946366,420,63480.0
1010.0,415,20829.0,24.38992974238876,3.9869976244408853,415,64229.0,0.18297251840558315,415,64229.0
1015.0,395,20595.0,23.69965477560414,4.186293790781434,395,64978.0,0.18510085990360609,395,64978.0
1020.0,387,20663.0,23.427437641723355,4.269199009024123,387,65474.0,0.18401122361302966,387,65474.0
1025.0,380,20960.0,23.73725934314836,4.35827130130624,380,66127.0,0.19234552507452976,380,66127.0
1030.0,392,21632.0,24.581818181818182,4.094624441400865,392,67455.0,0.17437189951396487,392,67455.0
1035.0,397,22182.0,25.555299539170505,3.71004326884615,397,68733.0,0.15702567126832306,397,68733.0
1040.0,390,22430.0,25.870818915801614,3.493518900245342,390,70474.0,0.14787091683522235,390,70474.0
1045.0,387,21991.0,25.30609896432681,3.3489760486847286,387,69944.0,0.14583401758483783,387,69944.0
1050.0,377,22053.0,25.377445339470658,3.4130343217270362,377,70471.0,0.15218992435898646,377,70471.0
1055.0,397,22681.0,25.74460839954597,3.521515692175226,397,70289.0,0.15556804185712023,397,70289.0
1060.0,420,23594.0,26.62979683972912,3.638236556391351,420,69450.0,0.16038800163224468,420,69450.0
1065.0,438,24660.0,27.864406779661017,3.711442786215436,438,69357.0,0.16543310039992845,438,69357.0
1070.0,456,25759.0,29.13914027149321,3.7056432272098063,456,69279.0,0.16327953171089726,456,69279.0
1075.0,470,27000.0,30.78677309007982,3.7300379138760493,470,69305.0,0.16021096169874469,470,69305.0
1080.0,475,28308.0,32.352,3.760111853774897,475,69179.0,0.1594365315620131,475,69179.0
1085.0,475,29251.0,33.42971428571428,3.6675796693243954,475,71108.0,0.1583887539127441,475,71108.0
1090.0,477,29146.0,33.08286038592509,3.595901937495496,477,71996.0,0.1579281118682716,477,71996.0
1095.0,484,29391.0,33.023595505617976,3.610961316580055,484,73558.0,0.15598291218885202,484,73558.0
1100.0,479,29699.0,33.25755879059351,3.6287867314397815,479,74755.0,0.15150448103542907,479,74755.0
1105.0,473,30088.0,33.431111111111115,3.7849017998425816,473,75430.0,0.15348576862625388,473,75430.0
1110.0,447,30233.0,33.554938956714764,3.9239134732505843,447,76384.0,0.16085956612342536,447,76384.0
1115.0,417,30077.0,33.160970231532524,4.122128995112733,417,77149.0,0.1741565418460228,417,77149.0
1120.0,412,30213.0,33.458471760797345,4.062083164372529,412,79031.0,0.1762779602876235,412,79031.0
1125.0,408,30034.0,33.334073251942286,3.7884055165319968,408,80064.0,0.16249869704105616,408,80064.0
1130.0,409,30339.0,33.67258601553829,3.656863887598049,409,81517.0,0.16581714524074243,409,81517.0
1135.0,434,31189.0,34.84804469273743,3.479578070660364,434,82597.0,0.1675748927147117,434,82597.0
1140.0,465,32166.0,35.97986577181208,3.308976953299816,465,84675.0,0.15857604827988328,465,84675.0
1145.0,468,32225.0,35.92530657748049,3.155495023371586,468,84459.0,0.14937275954248244,468,84459.0
1150.0,483,33015.0,36.68333333333333,2.982056965631798,483,85515.0,0.13560822660503694,483,85515.0
1155.0,506,34052.0,37.33771929824562,3.0541532553799966,506,85652.0,0.13391125711501478,506,85652.0
1160.0,535,35336.0,38.70317634173056,3.129527857468122,535,85092.0,0.13561315740606214,535,85092.0
1165.0,539,36727.0,40.672203765227025,3.0764247004137255,539,85374.0,0.13225398280071707,539,85374.0
1170.0,554,38211.0,42.78947368421053,2.942722926048633,554,85995.0,0.12571778303238043,554,85995.0
1175.0,569,39067.0,43.69910514541387,2.783855961657323,569,88238.0,0.11680349106297062,569,88238.0
1180.0,548,38876.0,43.19555555555556,2.853135914136767,548,89805.0,0.1227609175195194,548,89805.0
1185.0,532,38906.0,42.706915477497255,2.895400604020244,532,91479.0,0.12403058290323835,532,91479.0
1190.0,522,39032.0,42.51851851851852,3.0045276358665953,522,92430.0,0.12426734407866584,522,92430.0
1195.0,509,39185.0,42.089151450053706,3.330108885843193,509,93210.0,0.1381439424946374,509,93210.0
1200.0,502,39633.0,42.25266524520256,3.544880145606206,502,94096.0,0.14418866512072592,502,94096.0
1205.0,489,39451.0,41.8356309650053,3.4816169473215584,489,96374.0,0.14255810246097095,489,96374.0
1210.0,458,38819.0,41.20912951167728,3.3989239248860317,458,96683.0,0.13795513634264758,458,96683.0
1215.0,465,38799.0,41.18789808917197,3.2569684074863874,465,98792.0,0.13604282562981512,465,98792.0
1220.0,453,38109.0,40.584664536741215,3.0382969123769823,453,100123.0,0.12368300450145125,453,100123.0
1225.0,443,38165.0,40.68763326226013,2.8854846913414263,443,101641.0,0.1227616376088943,443,101641.0
1230.0,450,38079.0,40.81350482315113,2.727712737312438,450,103428.0,0.12029843379979127,450,103428.0
1235.0,441,38032.0,40.50266240681576,2.709651713921308,441,103216.0,0.1211445558175488,441,103216.0
1240.0,442,38382.0,40.53009503695882,2.748561329215213,442,105010.0,0.1258455484068614,442,105010.0
1245.0,471,39514.0,41.63751317175975,2.5567253390950353,471,106453.0,0.1187997188654793,471,106453.0
1250.0,494,40716.0,43.22292993630573,2.184604582783279,494,108804.0,0.10112829506879034,494,108804.0
1255.0,502,42042.0,44.3013698630137,2.088139360014472,502,109008.0,0.10107055324050424,502,109008.0
1260.0,511,43591.0,45.933614330874605,2.0508643282465298,511,110273.0,0.10149027533748124,511,110273.0
1265.0,513,44858.0,47.16929547844374,2.0112435419270733,513,112683.0,0.09777199707842502,513,112683.0
1270.0,504,44930.0,47.096436058700206,1.958395352487823,504,113368.0,0.09603284840775783,504,113368.0
1275.0,490,45168.0,46.95218295218295,1.950204158571324,490,114590.0,0.09443446068288325,490,114590.0
1280.0,481,45578.0,46.69877049180328,2.142109155454305,481,114670.0,0.09908606862813256,481,114670.0
1285.0,486,46172.0,47.0183299389002,2.3232171776534787,486,115246.0,0.10319717617899198,486,115246.0
1290.0,467,46713.0,47.3762677484787,2.5258366939331833,467,115500.0,0.10661902772706747,467,115500.0
1295.0,440,46826.0,47.203629032258064,2.709766906536313,440,115606.0,0.10797175955116667,440,115606.0
1300.0,423,47464.0,47.416583416583414,2.935121532104784,423,115762.0,0.11627730814477398,423,115762.0
1305.0,444,48295.0,47.959285004965245,2.9179993959814965,444,117876.0,0.11461673958022112,444,117876.0
1310.0,479,49191.0,48.36873156342183,2.788194289829471,479,119317.0,0.1085577500636555,479,119317.0
1315.0,500,50512.0,49.52156862745098,2.6914283999934807,500,120309.0,0.10514456973084046,500,120309.0
1320.0,514,51882.0,50.518013631937684,2.679041006300137,514,121614.0,0.10789935033052661,514,121614.0
1325.0,540,53281.0,51.529013539651835,2.614001940539403,540,124046.0,0.10821181298336882,540,124046.0
1330.0,538,53569.0,51.50865384615385,2.563731009172806,538,123800.0,0.10512767071807531,538,123800.0
1335.0,545,54176.0,51.843062200956936,2.523612255314328,545,124306.0,0.10535055549749459,545,124306.0
1340.0,558,55080.0,53.114754098360656,2.4583414106383383,558,124030.0,0.09953488573235342,558,124030.0
1345.0,586,56186.0,54.285990338164254,2.417803524790459,586,123171.0,0.09495996070648458,586,123171.0
1350.0,598,57631.0,56.006802721088434,2.443579494593907,598,123258.0,0.09459002040722514,598,123258.0
1355.0,625,59295.0,57.51212415130941,2.504884842980074,625,122753.0,0.09619953640695242,625,122753.0
1360.0,644,61168.0,59.90989226248776,2.492945883016939,644,123011.0,0.09363355817671286,644,123011.0
1365.0,670,62624.0,61.03703703703704,2.43427308254911,670,125509.0,0.09151142910397499,670,125509.0
1370.0,661,63091.0,61.492202729044834,2.330192214096864,661,126820.0,0.0845573688977223,661,126820.0
1375.0,651,63517.0,61.428433268858804,2.4203131492017596,651,128979.0,0.08696293673764174,651,128979.0
1380.0,653,64316.0,61.96146435452794,2.6248568372531627,653,130185.0,0.09527735274710669,653,130185.0
1385.0,654,65090.0,62.28708133971292,2.8180357071007487,654,131007.0,0.09635022347154988,654,131007.0
