step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
290.0,117,8807.0,47.86413043478261,4.524388152753358,117,8808.0,0.32327162254829583,117,8808.0
295.0,121,9409.0,49.783068783068785,4.484756457418944,121,9410.0,0.3217839537190243,121,9410.0
300.0,127,10033.0,51.984455958549226,4.2371480513346125,127,10034.0,0.3052505996565174,127,10034.0
305.0,133,10688.0,54.253807106598984,3.9775897454346905,133,10689.0,0.28892355064438136,133,10689.0
310.0,140,11375.0,56.592039800995025,3.7485476205225865,140,11376.0,0.2734006800583109,140,11376.0
315.0,144,12090.0,58.97560975609756,3.6503935515989823,144,12091.0,0.2661469422759834,144,12091.0
320.0,148,12823.0,61.06190476190476,3.6557104955714497,148,12824.0,0.26434775584889203,148,12824.0
325.0,155,13579.0,63.15813953488372,3.5015109431724127,155,13580.0,0.253099850102512,155,13580.0
330.0,162,14374.0,65.63470319634703,3.141220907333691,162,14375.0,0.22721992029451996,162,14375.0
335.0,168,15208.0,66.41048034934498,3.2799444351469615,168,15209.0,0.23786449585053843,168,15209.0
340.0,172,16058.0,67.75527426160338,3.2740393533798935,172,16059.0,0.2387316806786551,172,16059.0
345.0,180,16948.0,69.45901639344262,3.25489545983992,180,16949.0,0.234905534399739,180,16949.0
350.0,182,16433.0,65.47011952191235,3.220390176268784,182,17866.0,0.23170126086594384,182,17866.0
355.0,156,13044.0,50.55813953488372,3.5353540157843604,156,16318.0,0.2523588964762221,156,16318.0
360.0,136,11220.0,42.339622641509436,4.247592215456204,136,15742.0,0.28944643609575466,136,15742.0
365.0,113,10150.0,36.90909090909091,5.118248127073247,113,14605.0,0.32921816361428374,113,14605.0
370.0,96,9875.0,35.39426523297491,6.049827457953453,96,13455.0,0.3646820883128517,96,13455.0
375.0,94,10255.0,36.109154929577464,6.999463882033281,94,12731.0,0.40667387447392156,94,12731.0
380.0,97,10732.0,37.134948096885815,7.5427881951801945,97,12168.0,0.41879758368063447,97,12168.0
385.0,100,11228.0,37.932432432432435,8.161805495789197,100,11811.0,0.43941552155237235,100,11811.0
390.0,105,10128.0,33.42574257425743,7.677557889897609,105,12288.0,0.38318981774381133,105,12288.0
395.0,95,5171.0,16.57371794871795,7.470995329840678,95,9949.0,0.37270671497316354,95,9949.0
400.0,85,3364.0,10.545454545454545,7.734927180653626,85,8838.0,0.3883856500316698,85,8838.0
405.0,70,2419.0,7.443076923076923,8.008668268702243,70,6822.0,0.3921490345903907,70,6822.0
410.0,72,2589.0,7.869300911854103,8.6402526402705,72,5559.0,0.42268076434342633,72,5559.0
415.0,76,2953.0,9.086153846153847,8.965694038931668,76,4800.0,0.441625376101022,76,4800.0
420.0,87,3342.0,10.346749226006192,8.657353339069534,87,5206.0,0.4194137746671363,87,5206.0
425.0,107,3815.0,11.811145510835914,8.076870492575964,107,5662.0,0.3738049287039508,107,5662.0
430.0,122,4391.0,13.85173501577287,7.635501542678962,122,6238.0,0.3465209564398727,122,6238.0
435.0,130,5021.0,15.690625,7.525180437480209,130,6872.0,0.3630650945496307,130,6872.0
440.0,137,5694.0,18.018987341772153,7.234954349363464,137,7545.0,0.36885508350186197,137,7545.0
445.0,146,6402.0,20.323809523809523,6.8724478234145705,146,8253.0,0.3627267944363779,146,8253.0
450.0,151,7145.0,22.328125,6.618358070343336,151,8996.0,0.3589815050581291,151,8996.0
455.0,160,7929.0,24.700934579439252,6.429553418354066,160,9780.0,0.3615878490480486,160,9780.0
460.0,166,8748.0,27.252336448598133,6.272355647307542,166,10599.0,0.36557834640723835,166,10599.0
465.0,169,9586.0,30.823151125401928,5.782495157086967,169,11438.0,0.36096220846664934,169,11438.0
470.0,175,10451.0,33.82200647249191,5.45775989390379,175,12303.0,0.3554998766183012,175,12303.0
475.0,186,11354.0,35.93037974683544,5.100135847488961,186,13206.0,0.3355761007640978,186,13206.0
480.0,193,12311.0,37.53353658536585,5.102238755535656,193,14164.0,0.3471940540818264,193,14164.0
485.0,204,13306.0,39.95795795795796,4.6820687724792265,204,15159.0,0.32359352673971314,204,15159.0
490.0,217,13772.0,40.62536873156342,4.371947533203743,217,16075.0,0.302571735365982,217,16075.0
495.0,197,11945.0,34.42363112391931,4.309630073156857,197,15693.0,0.2985758018111925,197,15693.0
500.0,185,10784.0,30.54957507082153,4.395718672532806,185,15846.0,0.29314992248394145,185,15846.0
505.0,175,10217.0,28.301939058171744,4.980713669922268,175,15390.0,0.315585298910038,175,15390.0
510.0,157,10397.0,27.873994638069703,5.643255565915961,157,14938.0,0.34034337687832467,157,14938.0
515.0,144,10813.0,28.30628272251309,6.264345417850049,144,14537.0,0.36040537627198027,144,14537.0
520.0,144,11472.0,29.415384615384614,6.5913794932931316,144,14319.0,0.366351939522724,144,14319.0
525.0,151,12215.0,30.845959595959595,6.918400367206193,151,14348.0,0.3749673589984796,151,14348.0
530.0,161,13000.0,31.70731707317073,7.296517045432945,161,14726.0,0.38593735994163697,161,14726.0
535.0,167,13822.0,33.146282973621105,7.509378160547473,167,15294.0,0.3819178889038019,167,15294.0
540.0,167,14657.0,34.568396226415096,7.580573872000831,167,15999.0,0.36982117857990615,167,15999.0
545.0,171,15510.0,35.6551724137931,7.648261791057984,171,16816.0,0.3579529002369566,171,16816.0
550.0,177,16384.0,36.9009009009009,7.579669945994015,177,17680.0,0.3391800441543015,177,17680.0
555.0,182,17288.0,38.16335540838852,7.674163301546958,182,18581.0,0.34117662509694163,182,18581.0
560.0,182,17356.0,39.002247191011236,7.2617825881781615,182,19497.0,0.3150548638304766,182,19497.0
565.0,172,14476.0,32.6036036036036,7.050566243143079,172,18403.0,0.31784340615217344,172,18403.0
570.0,155,11983.0,26.867713004484305,7.13298641377974,155,17560.0,0.34752770898384866,155,17560.0
575.0,137,9939.0,22.385135135135137,7.314506515297395,137,16508.0,0.3724465119916066,137,16508.0
580.0,125,8637.0,19.408988764044945,7.569392151677341,125,14953.0,0.38746693451804637,125,14953.0
585.0,98,7471.0,17.057077625570777,8.062950689973173,98,13731.0,0.4314509385500583,98,13731.0
590.0,87,7202.0,16.709976798143853,8.428250366802086,87,12373.0,0.4648890300570904,87,12373.0
595.0,88,7030.0,16.502347417840376,8.156056778807132,88,12800.0,0.44613844283645776,88,12800.0
600.0,105,6949.0,16.505938242280283,7.498857948049365,105,12982.0,0.3986934662410962,105,12982.0
605.0,120,7370.0,17.716346153846153,6.9114632968162315,120,13583.0,0.3597448532375311,120,13583.0
610.0,119,7688.0,18.570048309178745,6.722442701124488,119,12956.0,0.352966487587527,119,12956.0
615.0,119,8112.0,19.268408551068884,6.968608901958004,119,12860.0,0.38096407801893967,119,12860.0
620.0,109,8543.0,20.14858490566038,7.145664851888193,109,12279.0,0.3895686991551873,109,12279.0
625.0,108,9027.0,21.24,7.332687201662763,108,11729.0,0.38938156895303333,108,11729.0
630.0,119,9529.0,22.421176470588236,7.188167480751743,119,12271.0,0.37433710270331233,119,12271.0
635.0,139,9983.0,23.002304147465438,6.932249812837516,139,12661.0,0.3513296316978707,139,12661.0
640.0,160,10680.0,24.779582366589327,6.486710139861415,160,13420.0,0.33459963419704225,160,13420.0
645.0,160,11215.0,26.45047169811321,6.103765491802001,160,13499.0,0.3255494720981979,160,13499.0
650.0,156,11329.0,27.10287081339713,5.896840324475248,156,14306.0,0.31544320135172155,156,14306.0
655.0,146,9829.0,23.741545893719806,5.641824026296394,146,14207.0,0.3056115095689366,146,14207.0
660.0,140,9202.0,21.85748218527316,5.805202317867306,140,14271.0,0.310815822093567,140,14271.0
665.0,139,9091.0,21.240654205607477,6.07889944760512,139,14223.0,0.31777737954777824,139,14223.0
670.0,139,9459.0,21.84526558891455,6.369084753559704,139,14025.0,0.32949055271327393,139,14025.0
675.0,150,10112.0,23.35334872979215,6.571363547934859,150,14079.0,0.33704884032389604,150,14079.0
680.0,169,10915.0,25.38372093023256,6.63576571854475,169,14417.0,0.3396425646291297,169,14417.0
685.0,183,11792.0,27.359628770301626,6.623307175724173,183,14875.0,0.3250343754102716,183,14875.0
690.0,200,12756.0,28.990909090909092,6.716490727878026,200,15649.0,0.31679360694419556,200,15649.0
695.0,204,13767.0,30.729910714285715,6.886945292922767,204,16583.0,0.3199241902342417,204,16583.0
700.0,206,14792.0,32.72566371681416,6.9812031355225495,206,17561.0,0.3198291879883504,206,17561.0
705.0,206,15494.0,33.53679653679654,6.914597155970493,206,18595.0,0.3201115064069361,206,18595.0
710.0,185,14863.0,31.826552462526767,6.9513703330124095,185,18479.0,0.33423636479522945,185,18479.0
715.0,167,14461.0,30.63771186440678,7.0782971011959965,167,18533.0,0.349521322874851,167,18533.0
720.0,151,13961.0,29.32983193277311,7.433703571535335,151,18110.0,0.37836362737307966,151,18110.0
725.0,136,13521.0,28.051867219917014,7.5840979843364575,136,17922.0,0.38579795484483714,136,17922.0
730.0,130,13152.0,27.68842105263158,7.738225451423513,130,17481.0,0.39108347968699,130,17481.0
735.0,120,12960.0,27.751605995717345,8.059947641424777,120,17040.0,0.4253492845027389,120,17040.0
740.0,114,13079.0,28.30952380952381,7.941823946374004,114,17614.0,0.4274661536893417,114,17614.0
745.0,130,12878.0,27.874458874458874,7.495130356892282,130,17651.0,0.40252299315664414,130,17651.0
750.0,150,13206.0,28.77124183006536,7.108382809073803,150,18352.0,0.3871196905644371,150,18352.0
755.0,148,13614.0,29.789934354485776,6.587222208312041,148,18284.0,0.3602732536185715,148,18284.0
760.0,155,14184.0,30.7012987012987,6.426493733014014,155,18642.0,0.34530273040583753,155,18642.0
765.0,158,14816.0,31.45647558386412,6.475458118077064,158,18728.0,0.34217486084806176,158,18728.0
770.0,169,15488.0,32.40167364016737,6.332717784763148,169,19449.0,0.32457360442509864,169,19449.0
775.0,185,16167.0,33.40289256198347,6.185422619993926,185,19899.0,0.3316396370345849,185,19899.0
780.0,196,17014.0,35.008230452674894,5.995278285826436,196,20500.0,0.3250538337621281,196,20500.0
785.0,215,17891.0,36.81275720164609,5.634670819672896,215,21547.0,0.3119936045621204,215,21547.0
790.0,216,18524.0,37.88139059304704,5.519912091793242,216,21861.0,0.3145301140522467,216,21861.0
795.0,223,18820.0,38.2520325203252,5.241907575691574,223,22973.0,0.2946666747590947,223,22973.0
800.0,212,17470.0,35.221774193548384,5.2607132746667,212,23045.0,0.3073867565991872,212,23045.0
805.0,196,16846.0,33.09626719056975,5.590621381864113,196,23612.0,0.3322516341290677,196,23612.0
810.0,183,16699.0,31.86832061068702,5.833693501160024,183,23682.0,0.3375021521638274,183,23682.0
815.0,186,17041.0,31.9718574108818,6.040921774116234,186,23668.0,0.34193891857785935,186,23668.0
820.0,199,17596.0,32.767225325884546,5.728197446870888,199,24420.0,0.3134902411314399,199,24420.0
825.0,202,17872.0,33.03512014787431,5.551704080357747,202,24468.0,0.3115509362653095,202,24468.0
830.0,222,18402.0,33.58029197080292,5.459371374974535,222,24938.0,0.30768253679708263,222,24938.0
835.0,228,18958.0,33.97491039426523,5.492544619499698,228,25089.0,0.3063521786492794,228,25089.0
840.0,241,19651.0,34.35489510489511,5.726286845862843,241,25309.0,0.3087171181282279,241,25309.0
845.0,248,20274.0,34.59726962457338,5.694178891885498,248,26529.0,0.29745250960185915,248,26529.0
850.0,243,20391.0,34.38617200674536,5.5317538596028815,243,26809.0,0.2897429362703869,243,26809.0
855.0,231,20742.0,34.743718592964825,5.464930437050426,231,27488.0,0.28474638951022957,231,27488.0
860.0,223,21211.0,35.0016501650165,5.550445265749108,223,27715.0,0.28497354506662304,223,27715.0
865.0,220,21771.0,35.457654723127035,5.795553607231766,220,28093.0,0.2967161259921256,220,28093.0
870.0,225,22536.0,36.70358306188925,5.917378781288011,225,28723.0,0.30159438147930384,225,28723.0
875.0,232,23543.0,38.033925686591274,6.036621102898452,232,29365.0,0.30309656668918017,232,29365.0
880.0,257,24566.0,39.43178170144462,5.734356502209113,257,30433.0,0.28127897553977643,257,30433.0
885.0,271,24855.0,39.83173076923077,5.424212095662617,271,30912.0,0.26515143103970695,271,30912.0
890.0,288,25467.0,40.29588607594937,5.258261139870915,288,31694.0,0.25821481421400433,288,31694.0
895.0,293,26075.0,41.19273301737757,5.137688701531539,293,32279.0,0.24146228315468124,293,32279.0
900.0,300,26799.0,42.33649289099526,5.170779510887088,300,32849.0,0.24210302216739274,300,32849.0
905.0,308,27551.0,42.981279251170044,5.368361271710403,308,33517.0,0.2472155281015529,308,33517.0
910.0,297,28355.0,44.4435736677116,5.550849046841002,297,34112.0,0.25533623888112106,297,34112.0
915.0,291,28958.0,44.96583850931677,5.475009312263865,291,35463.0,0.2601162502517929,291,35463.0
920.0,275,28924.0,44.77399380804953,5.376572446365498,275,36186.0,0.2605741667405041,275,36186.0
925.0,264,29013.0,44.84234930448223,5.365524577152447,264,37115.0,0.27123774182451804,264,37115.0
930.0,260,29255.0,45.216383307573416,5.376015857472361,260,37741.0,0.27766779700151234,260,37741.0
935.0,252,29557.0,45.05640243902439,5.448613897187351,252,38339.0,0.2749880769832534,252,38339.0
940.0,247,30239.0,45.60935143288084,5.608318189862562,247,38878.0,0.27652451673847567,247,38878.0
945.0,253,31089.0,46.89140271493213,5.527705173213269,253,40063.0,0.26221638224477506,253,40063.0
950.0,271,31523.0,47.6178247734139,5.308489583398856,271,40462.0,0.2544733207720601,271,40462.0
955.0,280,32224.0,48.53012048192771,5.201151098363906,280,41135.0,0.2510321937422432,280,41135.0
960.0,300,33028.0,50.11836115326252,4.954852919188651,300,41621.0,0.23338424397527482,300,41621.0
965.0,309,33936.0,51.10843373493976,4.977886978392219,309,42138.0,0.224695837830607,309,42138.0
970.0,329,33433.0,50.04940119760479,4.861440892483081,329,43731.0,0.2244738724459643,329,43731.0
975.0,347,28297.0,42.234328358208955,4.6304203162731055,347,42415.0,0.21172130559097754,347,42415.0
980.0,348,24166.0,35.748520710059175,4.472137398867962,348,44160.0,0.20623994184407649,348,44160.0
985.0,346,19644.0,29.059171597633135,4.224318617048479,346,44865.0,0.19840424648806748,346,44865.0
990.0,346,16615.0,24.46980854197349,4.13941818383186,346,46117.0,0.2074705762312825,346,46117.0
995.0,357,14374.0,21.076246334310852,4.047642217922435,357,46968.0,0.21047820295121164,357,46968.0
1000.0,366,13007.0,19.01608187134503,3.885895276577819,366,47734.0,0.2048808241821945,366,47734.0
1005.0,386,12602.0,18.210982658959537,3.7949245223159656,386,48665.0,0.19910748109112325,386,48665.0
1010.0,411,12391.0,17.62588904694168,3.71582935211547,411,49763.0,0.1932526854348621,411,49763.0
1015.0,431,13629.0,19.277227722772277,3.519167047828847,431,51717.0,0.18737284253867972,431,51717.0
1020.0,456,15308.0,21.530239099859354,3.248477665869086,456,51018.0,0.18042428300289293,456,51018.0
1025.0,476,16894.0,23.66106442577031,2.987269124033571,476,53355.0,0.17070431370755845,476,53355.0
1030.0,479,16654.0,23.194986072423397,2.7902379484893496,479,54335.0,0.15690940291855632,479,54335.0
1035.0,489,16975.0,23.609179415855355,2.6452270400471547,489,56078.0,0.144130765877515,489,56078.0
1040.0,489,17259.0,23.74002751031637,2.7675989900084237,489,56963.0,0.14166151226399926,489,56963.0
1045.0,484,17607.0,23.922554347826086,2.987844510766182,484,58005.0,0.14551469869380643,484,58005.0
1050.0,486,17644.0,23.8110661268556,2.8419289580778737,486,60332.0,0.13078899994359833,486,60332.0
1055.0,467,16045.0,21.336436170212767,2.8395359117955565,467,60942.0,0.133537532179747,467,60942.0
1060.0,445,15192.0,19.807040417209908,3.1003963577208946,445,62358.0,0.15098839427649471,445,62358.0
1065.0,429,14381.0,18.460847240051347,3.3441390844270407,429,62871.0,0.16114086475947867,429,62871.0
1070.0,419,14228.0,18.12484076433121,3.685976776636489,419,62979.0,0.17739123721249153,419,62979.0
1075.0,417,14339.0,18.173637515842838,3.974361259962291,417,63385.0,0.18367048104305703,417,63385.0
1080.0,413,14216.0,17.81453634085213,4.074065149694718,413,63294.0,0.17755744555057867,413,63294.0
1085.0,418,14268.0,17.636588380716933,4.229104831736932,418,63797.0,0.17972551196345693,418,63797.0
1090.0,430,14571.0,17.922509225092252,4.060342727265005,430,65445.0,0.171327010151572,430,65445.0
1095.0,435,13781.0,16.92997542997543,3.783001699923324,435,66054.0,0.1573016769126292,435,66054.0
1100.0,434,13229.0,16.271832718327182,3.812707856319013,434,67243.0,0.1624726432168886,434,67243.0
1105.0,421,13006.0,16.017241379310345,3.89985237214496,421,67649.0,0.1710053647020078,421,67649.0
1110.0,408,13018.0,15.894993894993895,4.096088623213272,408,67882.0,0.17400377357686045,408,67882.0
1115.0,385,13160.0,15.970873786407767,4.391233588066422,385,68317.0,0.1898510966283036,385,68317.0
1120.0,361,13624.0,16.4144578313253,4.537346754814486,361,68494.0,0.1942242615307198,361,68494.0
1125.0,357,14333.0,17.31038647342995,4.599109577706505,357,68760.0,0.1942665628312205,357,68760.0
1130.0,358,15519.0,18.65264423076923,4.707475071078477,358,68930.0,0.20320046489465152,358,68930.0
1135.0,367,16648.0,20.08202653799759,4.511627077438868,367,70467.0,0.19861952631887858,367,70467.0
1140.0,367,16849.0,20.522533495736905,4.248283307836268,367,70532.0,0.1891583012508839,367,70532.0
1145.0,384,17511.0,21.38095238095238,4.103498363710199,384,70937.0,0.18232195490893346,384,70937.0
1150.0,390,18360.0,22.472460220318236,4.101958151119661,390,70889.0,0.18035559256339084,390,70889.0
1155.0,405,19376.0,23.65811965811966,4.176013201184135,405,70585.0,0.17866708271685688,405,70585.0
1160.0,418,20416.0,24.746666666666666,4.309229694127523,418,70386.0,0.1841994565495651,418,70386.0
1165.0,429,21637.0,26.194915254237287,4.434335291833821,429,70784.0,0.18870046175890817,429,70784.0
1170.0,430,22773.0,27.570217917675546,4.520497765970358,430,70670.0,0.18991199836662245,430,70670.0
1175.0,430,24078.0,29.291970802919707,4.606065841167798,430,70901.0,0.19518620238063591,430,70901.0
1180.0,433,25433.0,31.244471744471745,4.586097852787664,433,71030.0,0.19104682421101057,433,71030.0
1185.0,432,26637.0,32.56356968215159,4.614003737992519,432,71488.0,0.1919663772802137,432,71488.0
1190.0,432,27756.0,34.140221402214024,4.5163314046215755,432,73326.0,0.19458914600695315,432,73326.0
1195.0,415,27396.0,33.28797083839611,4.487106381888299,415,73852.0,0.19828073252835893,415,73852.0
1200.0,407,27658.0,33.40338164251208,4.496618218481068,407,74824.0,0.20045573659650706,407,74824.0
1205.0,394,27976.0,33.625,4.712015393008625,394,75312.0,0.2138003716712466,394,75312.0
1210.0,382,28438.0,34.3869407496977,4.879107281537598,382,75558.0,0.22102730348243083,382,75558.0
1215.0,376,29124.0,35.38760631834751,4.871258705188563,376,75940.0,0.21624609408766662,376,75940.0
1220.0,377,29903.0,36.69079754601227,4.84094023031265,377,76537.0,0.2126120596333703,377,76537.0
1225.0,383,30864.0,37.8235294117647,4.862511856722007,383,77243.0,0.21720235969451343,383,77243.0
1230.0,388,31927.0,39.56257744733581,4.768949253090495,388,77941.0,0.21035607068851028,388,77941.0
1235.0,390,32916.0,40.99128268991283,4.530502689601012,390,79454.0,0.1967160439517459,390,79454.0
1240.0,394,33217.0,41.31467661691542,4.2624071671848895,394,79632.0,0.18735555231012954,394,79632.0
1245.0,397,33881.0,42.35125,4.058625470072713,397,80378.0,0.17417015927827728,397,80378.0
1250.0,417,34917.0,43.48318804483188,4.140405190041489,417,80523.0,0.17265414590389702,417,80523.0
1255.0,421,35932.0,44.3604938271605,4.4183958207568255,421,80700.0,0.19079637658093682,421,80700.0
1260.0,433,36740.0,45.190651906519065,4.32992583344275,433,82686.0,0.18721842373655478,433,82686.0
1265.0,443,35612.0,44.01977750309023,4.091738078333206,443,81270.0,0.17832351689711035,443,81270.0
1270.0,453,34540.0,42.90683229813665,3.741877548424998,453,83527.0,0.16429502315908381,453,83527.0
1275.0,460,31369.0,38.727160493827164,3.5103603586932843,460,84171.0,0.15347027576921562,460,84171.0
1280.0,475,28947.0,35.78121137206428,3.282684020173761,475,85330.0,0.1471318829944053,475,85330.0
1285.0,478,26397.0,33.12045169385195,3.0398610173680614,478,86215.0,0.14300659321948517,478,86215.0
1290.0,488,24084.0,30.21831869510665,2.9742297236486093,488,86879.0,0.14237215195038336,488,86879.0
1295.0,499,22762.0,28.523809523809526,2.8733314066857982,499,88039.0,0.13478714571453454,499,88039.0
1300.0,504,21062.0,26.294631710362047,2.635989575325978,504,90385.0,0.12333168934258129,504,90385.0
1305.0,498,19858.0,24.729763387297634,2.5643283356290487,498,91367.0,0.12573472273147487,498,91367.0
1310.0,496,19313.0,23.93184634448575,2.562822655316909,496,92501.0,0.1290319747946521,496,92501.0
1315.0,504,18934.0,23.491315136476427,2.533805113369356,504,92953.0,0.12665534354072297,504,92953.0
1320.0,499,19056.0,23.555006180469714,2.733753816331692,499,93437.0,0.13260533178486478,499,93437.0
1325.0,498,19570.0,23.778857837181047,3.0644589225982997,498,93960.0,0.1449429788964587,498,93960.0
1330.0,500,20609.0,24.83012048192771,3.326485946529625,500,94459.0,0.1521820849720801,500,94459.0
1335.0,499,21476.0,25.566666666666666,3.300867307592725,499,96818.0,0.15181231375529317,499,96818.0
1340.0,498,20255.0,24.027283511269275,3.1840738544581684,498,97500.0,0.14297004600622013,498,97500.0
1345.0,495,19429.0,22.80399061032864,3.268974588162654,495,98738.0,0.14791881698153195,495,98738.0
1350.0,487,18774.0,22.061104582843715,3.2914924744661276,487,99272.0,0.1436899182386657,487,99272.0
1355.0,480,18128.0,21.03016241299304,3.4930396948080693,480,98939.0,0.14376812300198907,480,98939.0
1360.0,461,17266.0,19.937644341801384,3.766433203303129,461,99518.0,0.15224462345976325,461,99518.0
1365.0,448,16933.0,19.508064516129032,3.9204803516950437,448,99574.0,0.1595908098202814,448,99574.0
1370.0,439,16841.0,19.514484356894553,4.06190458396292,439,99979.0,0.16666184086477775,439,99979.0
1375.0,430,16970.0,19.641203703703702,4.1671531563187285,430,100330.0,0.16631250249035856,430,100330.0
1380.0,440,17848.0,20.705336426914155,4.203102022085627,440,100656.0,0.16865899189316902,440,100656.0
1385.0,441,18921.0,22.052447552447553,4.114629774963598,441,102596.0,0.16629621624813906,441,102596.0
