57610.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': 0.0, '243641585': 0.0, '243749571': 0.0, '30503246': 0.0, '30624898': 0.0, '32564122': 0.0, '89127267': 0.0, '89173763': 0.0, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': 0.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': 0.0, 'gneJ207': 0.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': 0.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58730.0, {'1863241632': 0.0, '2330725114': -0.017857144, '243351999': 0.0, '243641585': -0.51785713, '243749571': -2.0982144, '30503246': 0.0, '30624898': -1.1160715, '32564122': -0.004464286, '89127267': 0.0, '89173763': -2.3973215, '89173808': -0.071428575, 'cluster_1427494838_273472399': -0.29017857, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -2.9642856, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.4017857, 'gneJ143': -1.2589285, 'gneJ207': -1.6116072, 'gneJ208': -0.035714287, 'gneJ210': -0.15625, 'gneJ255': -0.16964285, 'gneJ257': -0.24107143}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 3, '243749571': 10, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 0, '89173763': 7, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 10, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 6, '243749571': 14, '30503246': 0, '30624898': 7, '32564122': 1, '89127267': 0, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 11, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 12, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 3}, 
58740.0, {'1863241632': 0.0, '2330725114': -0.0625, '243351999': -0.013392857, '243641585': -0.89285713, '243749571': -2.3035715, '30503246': 0.0, '30624898': -1.5178572, '32564122': -0.0625, '89127267': 0.0, '89173763': -1.0178572, '89173808': -0.017857144, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -3.5357144, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.18303572, 'gneJ143': -1.7232143, 'gneJ207': -2.28125, 'gneJ208': 0.0, 'gneJ210': -0.3125, 'gneJ255': -0.02232143, 'gneJ257': -0.03125}, {'1863241632': 0, '2330725114': 2, '243351999': 1, '243641585': 6, '243749571': 13, '30503246': 0, '30624898': 9, '32564122': 4, '89127267': 0, '89173763': 5, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 2, '243351999': 1, '243641585': 10, '243749571': 14, '30503246': 0, '30624898': 11, '32564122': 4, '89127267': 0, '89173763': 7, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 14, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 13, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 1}, 
58750.0, {'1863241632': 0.0, '2330725114': -0.25892857, '243351999': 0.0, '243641585': -0.2857143, '243749571': -3.044643, '30503246': 0.0, '30624898': -1.5803572, '32564122': -0.04910714, '89127267': -0.013392857, '89173763': -1.125, '89173808': -0.0625, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.73660713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -2.2901785, 'gneJ207': -2.517857, 'gneJ208': -0.0625, 'gneJ210': 0.0, 'gneJ255': -0.013392857, 'gneJ257': -0.116071425}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 3, '243749571': 13, '30503246': 0, '30624898': 12, '32564122': 1, '89127267': 1, '89173763': 4, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 16, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 6, '243351999': 0, '243641585': 4, '243749571': 20, '30503246': 0, '30624898': 15, '32564122': 1, '89127267': 1, '89173763': 7, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 15, 'gneJ207': 22, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 2}, 
58760.0, {'1863241632': -0.004464286, '2330725114': -0.61160713, '243351999': 0.0, '243641585': 0.0, '243749571': -4.0, '30503246': 0.0, '30624898': -1.8660715, '32564122': 0.0, '89127267': -0.125, '89173763': -1.4464285, '89173808': -0.14732143, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.16071428, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.34375, 'gneJ207': -2.9910715, 'gneJ208': -0.14732143, 'gneJ210': -0.017857144, 'gneJ255': -0.04017857, 'gneJ257': -0.125}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 16, '30503246': 0, '30624898': 14, '32564122': 0, '89127267': 1, '89173763': 4, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 14, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 2}, {'1863241632': 1, '2330725114': 9, '243351999': 0, '243641585': 0, '243749571': 26, '30503246': 0, '30624898': 18, '32564122': 0, '89127267': 3, '89173763': 8, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 21, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 2}, 
58770.0, {'1863241632': 0.0, '2330725114': -1.1160715, '243351999': 0.0, '243641585': -0.08035714, '243749571': -4.0, '30503246': 0.0, '30624898': -2.3035715, '32564122': 0.0, '89127267': -0.25892857, '89173763': -1.8214285, '89173808': -0.28125, 'cluster_1427494838_273472399': -0.058035713, 'cluster_1757124350_1757124352': -0.008928572, 'cluster_1863241547_1863241548_1976170214': -0.18303572, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.2857143, 'gneJ207': -3.6160715, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': -0.21428572}, {'1863241632': 0, '2330725114': 6, '243351999': 0, '243641585': 2, '243749571': 16, '30503246': 0, '30624898': 12, '32564122': 0, '89127267': 1, '89173763': 5, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 13, '243351999': 0, '243641585': 4, '243749571': 23, '30503246': 0, '30624898': 22, '32564122': 0, '89127267': 3, '89173763': 10, '89173808': 3, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 23, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, 
58780.0, {'1863241632': -0.017857144, '2330725114': -1.7857143, '243351999': 0.0, '243641585': -0.09821428, '243749571': -4.0, '30503246': -0.02232143, '30624898': -2.549107, '32564122': 0.0, '89127267': -0.27232143, '89173763': -2.2767856, '89173808': -0.42410713, 'cluster_1427494838_273472399': -0.2857143, 'cluster_1757124350_1757124352': -0.20535715, 'cluster_1863241547_1863241548_1976170214': -0.41517857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.26339287, 'gneJ207': -2.8125, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.02232143, 'gneJ257': -0.33035713}, {'1863241632': 2, '2330725114': 8, '243351999': 0, '243641585': 2, '243749571': 13, '30503246': 1, '30624898': 13, '32564122': 0, '89127267': 1, '89173763': 5, '89173808': 4, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 11, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 2, '2330725114': 17, '243351999': 0, '243641585': 3, '243749571': 19, '30503246': 1, '30624898': 21, '32564122': 0, '89127267': 2, '89173763': 11, '89173808': 4, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, 
58790.0, {'1863241632': -0.10714286, '2330725114': -1.7633928, '243351999': 0.0, '243641585': -0.2544643, '243749571': -4.0, '30503246': 0.0, '30624898': -3.0357144, '32564122': -0.004464286, '89127267': -0.4419643, '89173763': -2.888393, '89173808': -0.6473214, 'cluster_1427494838_273472399': -0.4732143, 'cluster_1757124350_1757124352': -0.42857143, 'cluster_1863241547_1863241548_1976170214': -0.70535713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.25892857, 'gneJ207': -3.1517856, 'gneJ208': 0.0, 'gneJ210': -0.017857144, 'gneJ255': -0.125, 'gneJ257': -0.5401786}, {'1863241632': 2, '2330725114': 7, '243351999': 0, '243641585': 2, '243749571': 15, '30503246': 0, '30624898': 14, '32564122': 1, '89127267': 2, '89173763': 7, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 11, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 5}, {'1863241632': 2, '2330725114': 14, '243351999': 0, '243641585': 4, '243749571': 20, '30503246': 0, '30624898': 19, '32564122': 1, '89127267': 5, '89173763': 16, '89173808': 5, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 5}, 
58800.0, {'1863241632': -0.19642857, '2330725114': -1.6696428, '243351999': -0.026785715, '243641585': -0.4330357, '243749571': -4.0, '30503246': 0.0, '30624898': -3.794643, '32564122': -0.013392857, '89127267': 0.0, '89173763': -3.6651785, '89173808': -0.87946427, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': -0.65178573, 'cluster_1863241547_1863241548_1976170214': -1.0267857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.22321428, 'gneJ207': -2.4910715, 'gneJ208': 0.0, 'gneJ210': -0.10714286, 'gneJ255': -0.058035713, 'gneJ257': -0.19642857}, {'1863241632': 2, '2330725114': 5, '243351999': 2, '243641585': 2, '243749571': 15, '30503246': 0, '30624898': 15, '32564122': 1, '89127267': 0, '89173763': 9, '89173808': 5, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 10, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 2, '2330725114': 11, '243351999': 2, '243641585': 4, '243749571': 19, '30503246': 0, '30624898': 19, '32564122': 1, '89127267': 0, '89173763': 19, '89173808': 6, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 3}, 
58810.0, {'1863241632': -0.2857143, '2330725114': -1.4642857, '243351999': -0.004464286, '243641585': -0.15178572, '243749571': -4.0, '30503246': 0.0, '30624898': -3.75, '32564122': -0.08035714, '89127267': 0.0, '89173763': -4.0, '89173808': -1.1473215, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -1.3839285, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.11160714, 'gneJ207': -2.544643, 'gneJ208': -0.03125, 'gneJ210': 0.0, 'gneJ255': -0.13392857, 'gneJ257': -0.2767857}, {'1863241632': 2, '2330725114': 4, '243351999': 1, '243641585': 2, '243749571': 12, '30503246': 0, '30624898': 14, '32564122': 1, '89127267': 0, '89173763': 10, '89173808': 5, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 9, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 4, 'gneJ257': 3}, {'1863241632': 2, '2330725114': 8, '243351999': 1, '243641585': 2, '243749571': 16, '30503246': 0, '30624898': 19, '32564122': 2, '89127267': 0, '89173763': 24, '89173808': 6, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 4, 'gneJ257': 3}, 
58820.0, {'1863241632': 0.0, '2330725114': -1.9419643, '243351999': -0.04910714, '243641585': -0.35714287, '243749571': -4.0, '30503246': -0.03125, '30624898': -4.0, '32564122': -0.026785715, '89127267': -0.008928572, '89173763': -4.0, '89173808': -0.36607143, 'cluster_1427494838_273472399': -0.03125, 'cluster_1757124350_1757124352': -0.026785715, 'cluster_1863241547_1863241548_1976170214': -1.7901785, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.22321428, 'gneJ207': -2.3705356, 'gneJ208': -0.04464286, 'gneJ210': 0.0, 'gneJ255': -0.0625, 'gneJ257': 0.0}, {'1863241632': 0, '2330725114': 5, '243351999': 1, '243641585': 4, '243749571': 12, '30503246': 1, '30624898': 14, '32564122': 2, '89127267': 1, '89173763': 10, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 8, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 13, '243351999': 1, '243641585': 7, '243749571': 17, '30503246': 1, '30624898': 20, '32564122': 2, '89127267': 1, '89173763': 26, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 11, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 9, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 0}, 
58830.0, {'1863241632': 0.0, '2330725114': -1.8705357, '243351999': -0.09375, '243641585': -0.75, '243749571': -4.0, '30503246': 0.0, '30624898': -4.0, '32564122': 0.0, '89127267': 0.0, '89173763': -4.0, '89173808': -0.4955357, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': -0.071428575, 'cluster_1863241547_1863241548_1976170214': -2.34375, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.48214287, 'gneJ207': -2.1339285, 'gneJ208': -0.0625, 'gneJ210': -0.04910714, 'gneJ255': -0.13839285, 'gneJ257': -0.04910714}, {'1863241632': 0, '2330725114': 4, '243351999': 1, '243641585': 6, '243749571': 12, '30503246': 0, '30624898': 14, '32564122': 0, '89127267': 0, '89173763': 11, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 10, '243351999': 1, '243641585': 11, '243749571': 17, '30503246': 0, '30624898': 19, '32564122': 0, '89127267': 0, '89173763': 29, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 13, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 10, 'gneJ207': 6, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 4, 'gneJ257': 2}, 
58840.0, {'1863241632': -0.04464286, '2330725114': -1.6339285, '243351999': -0.008928572, '243641585': -0.38839287, '243749571': -4.0, '30503246': 0.0, '30624898': -4.0, '32564122': 0.0, '89127267': 0.0, '89173763': -4.0, '89173808': 0.0, 'cluster_1427494838_273472399': -0.10714286, 'cluster_1757124350_1757124352': -0.116071425, 'cluster_1863241547_1863241548_1976170214': -3.0357144, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.59821427, 'gneJ207': -1.0401785, 'gneJ208': -0.19642857, 'gneJ210': -0.026785715, 'gneJ255': 0.0, 'gneJ257': -0.22321428}, {'1863241632': 1, '2330725114': 4, '243351999': 1, '243641585': 4, '243749571': 15, '30503246': 0, '30624898': 14, '32564122': 0, '89127267': 0, '89173763': 8, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 5}, {'1863241632': 1, '2330725114': 5, '243351999': 1, '243641585': 6, '243749571': 22, '30503246': 0, '30624898': 20, '32564122': 0, '89127267': 0, '89173763': 21, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 19, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 5}, 
58850.0, {'1863241632': 0.0, '2330725114': -1.96875, '243351999': -0.06696428, '243641585': -0.23660715, '243749571': -4.0, '30503246': 0.0, '30624898': -4.0, '32564122': 0.0, '89127267': 0.0, '89173763': -2.3526785, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': -0.16071428, 'cluster_1863241547_1863241548_1976170214': -1.15625, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.7901786, 'gneJ207': -0.24553572, 'gneJ208': -0.03125, 'gneJ210': -0.14732143, 'gneJ255': -0.06696428, 'gneJ257': -0.44642857}, {'1863241632': 0, '2330725114': 7, '243351999': 2, '243641585': 2, '243749571': 16, '30503246': 0, '30624898': 14, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 3, 'gneJ257': 5}, {'1863241632': 0, '2330725114': 8, '243351999': 2, '243641585': 3, '243749571': 20, '30503246': 0, '30624898': 16, '32564122': 0, '89127267': 0, '89173763': 12, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 5}, 
