57610.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': 0.0, '243641585': 0.0, '243749571': 0.0, '30503246': 0.0, '30624898': 0.0, '32564122': 0.0, '89127267': 0.0, '89173763': 0.0, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': 0.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': 0.0, 'gneJ207': 0.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': 0.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58050.0, {'1863241632': -0.11160714, '2330725114': 0.0, '243351999': 0.0, '243641585': -0.62053573, '243749571': -1.6339285, '30503246': -0.02232143, '30624898': -2.982143, '32564122': 0.0, '89127267': -0.004464286, '89173763': -3.044643, '89173808': 0.0, 'cluster_1427494838_273472399': -0.20982143, 'cluster_1757124350_1757124352': -0.013392857, 'cluster_1863241547_1863241548_1976170214': -0.1875, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.27232143, 'gneJ207': -0.65625, 'gneJ208': -0.008928572, 'gneJ210': -0.04910714, 'gneJ255': -0.026785715, 'gneJ257': -0.013392857}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 7, '243749571': 11, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 1, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 9, '243749571': 18, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 1, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 10, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 1}, 
58060.0, {'1863241632': 0.0, '2330725114': 0.0, '243351999': 0.0, '243641585': -0.38839287, '243749571': -2.388393, '30503246': -0.02232143, '30624898': -3.4375, '32564122': -0.004464286, '89127267': -0.04910714, '89173763': -3.5580356, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.058035713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.19196428, 'gneJ207': -0.70089287, 'gneJ208': 0.0, 'gneJ210': -0.102678575, 'gneJ255': -0.071428575, 'gneJ257': -0.058035713}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 5, '243749571': 11, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 8, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 7, '243749571': 17, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 1, '89173763': 13, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 12, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 1}, 
58070.0, {'1863241632': -0.026785715, '2330725114': 0.0, '243351999': 0.0, '243641585': -0.70535713, '243749571': -2.75, '30503246': -0.06696428, '30624898': -3.9732144, '32564122': -0.08928572, '89127267': 0.0, '89173763': -4.0, '89173808': 0.0, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.11160714, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.05357143, 'gneJ143': -0.004464286, 'gneJ207': -1.2946428, 'gneJ208': 0.0, 'gneJ210': -0.071428575, 'gneJ255': -0.125, 'gneJ257': -0.16517857}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 5, '243749571': 11, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 10, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 11, '243749571': 15, '30503246': 1, '30624898': 12, '32564122': 2, '89127267': 0, '89173763': 17, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 1, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 3}, 
58080.0, {'1863241632': -0.017857144, '2330725114': 0.0, '243351999': 0.0, '243641585': -1.1741072, '243749571': -2.7544644, '30503246': -0.008928572, '30624898': -4.0, '32564122': -0.17857143, '89127267': 0.0, '89173763': -4.0, '89173808': 0.0, 'cluster_1427494838_273472399': -0.017857144, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.17410715, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.07589286, 'gneJ207': -2.1026785, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': -0.11160714}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 10, '243749571': 9, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 14, '243749571': 14, '30503246': 1, '30624898': 12, '32564122': 2, '89127267': 0, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 21, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 3}, 
58090.0, {'1863241632': -0.004464286, '2330725114': -0.017857144, '243351999': -0.008928572, '243641585': -1.8482143, '243749571': -2.8348215, '30503246': -0.12053572, '30624898': -4.0, '32564122': -0.26785713, '89127267': 0.0, '89173763': -4.0, '89173808': -0.008928572, 'cluster_1427494838_273472399': -0.0625, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.05357143, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.20535715, 'gneJ207': -3.1339285, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': 0.0, 'gneJ257': -0.22321428}, {'1863241632': 1, '2330725114': 1, '243351999': 1, '243641585': 12, '243749571': 7, '30503246': 2, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 11, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 19, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 3}, {'1863241632': 1, '2330725114': 1, '243351999': 1, '243641585': 17, '243749571': 18, '30503246': 3, '30624898': 12, '32564122': 2, '89127267': 0, '89173763': 16, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 25, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 5}, 
58100.0, {'1863241632': 0.0, '2330725114': -0.0625, '243351999': 0.0, '243641585': -2.767857, '243749571': -2.7857144, '30503246': -0.2544643, '30624898': -4.0, '32564122': 0.0, '89127267': 0.0, '89173763': -4.0, '89173808': -0.12946428, 'cluster_1427494838_273472399': -0.125, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.16071428, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.16517857, 'gneJ207': -3.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.04017857, 'gneJ257': -0.49107143}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 12, '243749571': 5, '30503246': 2, '30624898': 8, '32564122': 0, '89127267': 0, '89173763': 11, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 17, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 3, '30624898': 12, '32564122': 0, '89127267': 0, '89173763': 18, '89173808': 3, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 20, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 7}, 
58110.0, {'1863241632': 0.0, '2330725114': -0.04464286, '243351999': 0.0, '243641585': -2.2544644, '243749571': -2.0982144, '30503246': -0.15178572, '30624898': -2.830357, '32564122': -0.026785715, '89127267': -0.08035714, '89173763': -4.0, '89173808': 0.0, 'cluster_1427494838_273472399': -0.19196428, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.013392857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.41964287, 'gneJ207': -3.919643, 'gneJ208': 0.0, 'gneJ210': -0.035714287, 'gneJ255': -0.12053572, 'gneJ257': -0.8214286}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 9, '243749571': 6, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 2, '89173763': 12, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 17, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 19, '243749571': 12, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 3, '89173763': 20, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 10, 'gneJ207': 22, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 9}, 
58120.0, {'1863241632': 0.0, '2330725114': -0.13392857, '243351999': 0.0, '243641585': -3.1473215, '243749571': -1.96875, '30503246': -0.008928572, '30624898': -2.1651785, '32564122': 0.0, '89127267': -0.23660715, '89173763': -4.0, '89173808': 0.0, 'cluster_1427494838_273472399': -0.084821425, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.013392857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.36160713, 'gneJ207': -4.0, 'gneJ208': 0.0, 'gneJ210': -0.04017857, 'gneJ255': -0.20982143, 'gneJ257': -1.2232143}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 9, '243749571': 6, '30503246': 1, '30624898': 5, '32564122': 0, '89127267': 2, '89173763': 13, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 21, '243749571': 8, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 4, '89173763': 27, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 23, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 9}, 
58130.0, {'1863241632': 0.0, '2330725114': -0.25, '243351999': 0.0, '243641585': -2.6875, '243749571': -2.325893, '30503246': -0.09375, '30624898': -2.486607, '32564122': -0.0625, '89127267': 0.0, '89173763': -4.0, '89173808': -0.035714287, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.084821425, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.02232143, 'gneJ143': -0.5401786, 'gneJ207': -4.0, 'gneJ208': 0.0, 'gneJ210': 0.0, 'gneJ255': -0.29910713, 'gneJ257': -1.0892857}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 8, '243749571': 6, '30503246': 2, '30624898': 5, '32564122': 2, '89127267': 0, '89173763': 14, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 17, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 16, '243749571': 8, '30503246': 4, '30624898': 11, '32564122': 3, '89127267': 0, '89173763': 26, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 6, 'gneJ207': 25, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 8}, 
58140.0, {'1863241632': 0.0, '2330725114': -0.22321428, '243351999': 0.0, '243641585': -2.0089285, '243749571': -1.1383928, '30503246': 0.0, '30624898': -1.3839285, '32564122': 0.0, '89127267': 0.0, '89173763': -4.0, '89173808': -0.15178572, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.10714286, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.45535713, 'gneJ207': -4.0, 'gneJ208': -0.02232143, 'gneJ210': 0.0, 'gneJ255': -0.38839287, 'gneJ257': -0.65625}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 8, '243749571': 3, '30503246': 0, '30624898': 5, '32564122': 0, '89127267': 0, '89173763': 14, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 16, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 11, '243749571': 4, '30503246': 0, '30624898': 9, '32564122': 0, '89127267': 0, '89173763': 25, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 23, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 9}, 
58150.0, {'1863241632': -0.026785715, '2330725114': -0.026785715, '243351999': 0.0, '243641585': -2.517857, '243749571': -1.3169643, '30503246': -0.03125, '30624898': -1.2857143, '32564122': -0.017857144, '89127267': 0.0, '89173763': -4.0, '89173808': -0.32589287, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': 0.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.04464286, 'gneJ143': -0.4375, 'gneJ207': -4.0, 'gneJ208': 0.0, 'gneJ210': -0.0625, 'gneJ255': -0.50446427, 'gneJ257': -0.6339286}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 3, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 15, '89173808': 6, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 12, '243749571': 4, '30503246': 1, '30624898': 13, '32564122': 2, '89127267': 0, '89173763': 30, '89173808': 6, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 4, 'gneJ207': 19, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 3, 'gneJ257': 3}, 
58160.0, {'1863241632': -0.071428575, '2330725114': -0.15625, '243351999': 0.0, '243641585': -3.0535715, '243749571': -1.3169643, '30503246': -0.05357143, '30624898': -1.8169643, '32564122': 0.0, '89127267': -0.035714287, '89173763': -4.0, '89173808': -0.17410715, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.04017857, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -0.24107143, 'gneJ143': -0.6160714, 'gneJ207': -4.0, 'gneJ208': -0.017857144, 'gneJ210': -0.15178572, 'gneJ255': -0.56696427, 'gneJ257': -0.8839286}, {'1863241632': 1, '2330725114': 4, '243351999': 0, '243641585': 8, '243749571': 4, '30503246': 1, '30624898': 9, '32564122': 0, '89127267': 2, '89173763': 15, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 3, 'gneJ207': 17, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 5, '243351999': 0, '243641585': 12, '243749571': 4, '30503246': 2, '30624898': 14, '32564122': 0, '89127267': 3, '89173763': 30, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 4, 'gneJ207': 20, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 6}, 
58170.0, {'1863241632': -0.116071425, '2330725114': -0.12053572, '243351999': 0.0, '243641585': -2.3526785, '243749571': -0.102678575, '30503246': -0.03125, '30624898': -1.9107143, '32564122': 0.0, '89127267': 0.0, '89173763': -4.0, '89173808': -0.3125, 'cluster_1427494838_273472399': 0.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -0.058035713, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0.0, 'gneJ143': -0.30357143, 'gneJ207': -4.0, 'gneJ208': -0.10714286, 'gneJ210': -0.24107143, 'gneJ255': 0.0, 'gneJ257': -1.15625}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 6, '243749571': 1, '30503246': 1, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 15, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 17, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 11, '243749571': 2, '30503246': 2, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 30, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 20, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 7}, 
